id_persona|fecha_relevamiento|fecha_actualizacion|costeo_estudios_familiar|costeo_estudios_plan_social|costeo_estudios_trabajo|costeo_estudios_beca|costeo_estudios_otro|costeo_estudios_descripcion|beca|beca_fuente_universidad|beca_fuente_nacional|beca_fuente_provincial|beca_fuente_municipal|beca_fuente_internacional|beca_fuente_otra|beca_tipo_economica|beca_tipo_servicios|beca_tipo_investigacion|beca_economica_transporte|beca_economica_efectivo|beca_economica_fotocopias|beca_economica_habitacional|beca_economica_comedor|trabajo_existe|trabajo_hace|trabajo_ocupacion|trabajo_hora_sem|trabajo_carrera|trabajo_tarea_descripcion|trabajo_familiar|trabajo_con_descuentos_jubilatorios|trabajo_recibe_pago
51753|2008-02-26|2008-02-26|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
105839|2024-08-09|2024-08-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
74359|2022-02-12|2023-07-18|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
53089|2021-08-11|2021-08-11|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54515|2022-02-02|2024-08-05|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54067|2022-08-18|2023-08-24|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52495|2015-03-07|2015-03-07|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación|Ventas|N|N|N
51099|2018-04-16|2018-04-16|N|N|S|S|N||S|N|S|N|N|N|N|S|N|N|N|S|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Parcial|Ayudante alumno - Proyecto Integr@ndo.|N|S|S
51475|2007-08-07|2007-08-07|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
49847|2014-11-28|2015-03-18|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Programadora|N|S|S
48753|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
90193|2023-09-05|2023-09-05|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
56475|2022-02-07|2022-02-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
47458|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
32988|2005-03-07|2005-11-23|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)|||Más de 10 y hasta 20 horas|Sin relación||||N
55065|2020-02-20|2020-02-20|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Trabajo Social|N|S|S
51040|2004-04-27|2004-04-27|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 10 y hasta 20 horas|Total||||N
50471|2004-03-02|2004-03-02|S||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Sin relación||||N
52616|2020-03-30|2020-03-30|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|Clases en fines con FP|N|N|S
50308|2002-12-09|2002-12-09|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
102849|2023-12-11|2024-01-30|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
48541|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54139|2022-04-12|2024-03-11|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Programador|N|N|S
56172|2021-07-27|2021-07-27|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|SERVICIO DE COBRANZA DE CLARO|N|S|S
56974|2022-06-15|2022-10-25|S|N|N|N|||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53317|2021-02-02|2021-02-02|N|N|S|N|N||S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Parcial|Tecnico - Distribuidor - Bartender|N|N|S
103690|2024-02-01|2024-02-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
90153|2023-09-01|2023-09-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54121|2022-08-09|2024-03-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52100|2016-10-06|2016-10-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Total|docente|N|N|S
104281|2024-03-01|2024-03-01||||||||||||||||||||||||||||||
48410|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
50790|2004-04-16|2005-03-12|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
67539|2022-11-30|2023-12-07|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Sin relación||N|N|N
55580|2022-10-01|2024-03-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55728|2022-10-28|2022-10-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Sin relación|Repartidor|N|S|S
53966|2021-02-02|2021-02-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
90067|2023-08-30|2023-08-30|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51251|2006-03-30|2006-04-07|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
57327|2022-09-01|2024-02-06|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48631|2007-03-16|2007-03-16|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
89627|2023-08-01|2023-08-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
56375|2022-10-30|2024-05-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
57329|2022-09-02|2022-09-02|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
57144|2022-08-08|2022-08-08|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
53149|2021-03-23|2024-02-22|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Analista Técnico Y Funcional|N|S|S
56874|2022-08-01|2024-03-31|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
52449|2010-04-14|2011-03-08|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
17854|2022-03-19|2024-03-29|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Recepcionista|N|N|S
55403|2022-10-26|2024-02-18|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50120|2005-08-17|2005-08-17|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
105896|2024-08-12|2024-08-12|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51201|2010-12-17|2010-12-17|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Mantenimiento de redes informaticas y de sistemas|N|S|S
49369|2010-03-18|2011-02-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Programador - Analista|N|S|S
55386|2022-10-03|2022-10-03|S|N|N|N|N||N|N|N|N|N|N|N|S|N|N|S|S|S|N|S|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
52684|2022-09-15|2024-02-16|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Parcial|MANTENIMIENTO DE PC|N|N|S
54374|2018-04-06|2018-04-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|DOCENTE|N|S|N
49791|2012-08-09|2013-08-04|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|desarrollador|N|S|S
54582|2022-09-30|2024-02-25|S|N|N|S|N||N|S|S|N|N|N|N|S|N|N|N|S|N|S|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
49786|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47760|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
22959|2020-03-19|2023-07-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52498|2022-09-26|2024-06-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollador|N|N|S
55557|2022-08-18|2022-08-18|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|ASISTENCIA A PRODUCTORES EN COMPAÑÍA DE SEGUROS.|N|S|S
52487|2010-05-10|2010-05-10|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
52209|2016-02-29|2016-02-29|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Sin relación|atención al publico|N|S|S
9557|2021-12-20|2024-06-23|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48986|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47430|2007-02-28|2008-02-21|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 10 y hasta 20 horas|Sin relación||||S
48490|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
104449|2024-03-26|2024-03-26||||||||||||||||||||||||||||||
54279|2022-07-04|2024-07-30|S|N|N|S|N||S|N|N|N|S|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
49069|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
77844|2022-12-22|2024-02-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
90009|2023-08-28|2024-06-18|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
90075|2023-08-30|2023-08-30|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55314|2020-03-30|2020-08-25|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52050|2017-03-06|2017-03-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Programador|N|N|S
48640|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
23089|2022-11-09|2023-11-24|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
50631|2004-10-19|2004-10-19|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Hasta 10 horas|Sin relación||||N
54934|2022-09-25|2024-02-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48000|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
51168|2012-02-06|2012-02-06|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Total|Diseñador y Desarrollador de Software|N|S|S
57237|2022-08-19|2023-11-17|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||N|N|N
72863|2013-03-14|2023-03-14|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Sin relación|Encargado De Obras Públicas|N|N|N
40728|2012-04-04|2013-04-01|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|EMPLEADA DE COMERCIO|S|S|S
67670|2022-12-06|2024-03-01|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54913|2022-11-18|2024-02-22|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
23128|2021-08-16|2024-03-18|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Sin relación|Emprendedora|N|N|S
54963|2022-08-05|2024-02-09|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
34791|2022-06-21|2022-06-21|N||S||||S|S|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 10 y hasta 20 horas|Total||||S
48642|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
17775|2022-03-26|2024-03-25|N|N|N|N|S|Ahorros|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
57026|2022-12-29|2024-07-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48189|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
75876|2022-02-01|2024-08-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
51616|2022-07-31|2024-02-08|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|SOPORTE INFORMATICO|N|S|S
56356|2022-02-07|2022-08-01|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Sin relación|.|N|N|S
47544|2022-06-21|2022-06-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55966|2022-03-28|2022-03-28|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
89977|2023-08-24|2023-08-24|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
105869|2024-08-09|2024-08-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|EMPLEADA DE COMERCIO|N|N|S
49671|2009-09-20|2009-09-20|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Consultor IT|N|S|S
54752|2022-08-17|2023-11-17|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52216|2018-02-24|2023-02-23|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Parcial|Desarrollador|N|S|S
22834|2022-02-02|2023-03-06|S|N|S|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Sin relación|Venta y atención al público|N|N|S
55599|2022-09-04|2024-02-15|N|N|S|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días|Obrero o empleado (asalariado)|||||||N
51291|2020-02-12|2020-02-12|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|profesora|N|S|S
50166|2005-03-01|2005-03-01|S||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
24002|2020-02-07|2024-08-12|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
78767|2023-02-14|2024-03-10|N|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Sin relación||S|N|S
48727|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
49583|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55204|2022-10-03|2023-12-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
50081|2005-02-08|2005-02-08|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 10 y hasta 20 horas|Sin relación||||S
103664|2024-01-31|2024-01-31|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55371|2022-03-10|2024-08-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
55565|2022-06-21|2024-04-24|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
47703|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55910|2021-10-04|2024-03-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50913|2013-02-15|2014-02-04|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollo de software|N|S|S
89970|2023-08-24|2023-11-05|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55750|2022-02-14|2023-11-24|S|N|N|S|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
53612|2017-02-16|2017-02-16|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|Profesora en Matemática|N|S|S
