nombre|carrera|plan|materia|nombre_materia|anio_de_cursada|periodo_dictado|obligatoria
Ingeniería de Sistemas|206|1995|1014|Modelos y Simulación I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1015|VHDL|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1016|Arquitecturas Avanzadas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1017|Dirección General y Administración II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1018|Ingeniería Legal|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1019|Sistemas de Gestión y Control de la Producción|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1020|Modelos y Simulación II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1021|Proyectos de Informática, Concepción y Desarrollo|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1022|Macroeconomía|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1023|Tópicos de Inteligencia Artificial Distribuida|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1024|Introducción a Arquitecturas de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1025|Desarrollo Industrial de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1026|Framework Construction Workshop|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1027|Metaclass Mechanism - A CLOS Perspective|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1028|Multimedia|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1029|Criptografía y Aplicaciones en la Internet|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1030|Ingeniería de Requerimientos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1031|Tecnologías de Diseño de Interfaces a Usuario|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1032|Estereoscopía Digital I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1033|Tópicos de Análisis y Procesamiento de Señales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1034|Arquitecturas TCP/IP|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1035|Programación en Internet / El Lenguaje de Programación Java|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1036|Matemática Aplicada|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1037|Microprogramación|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1038|Introducción a las Lógicas y Algebras Modales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1039|Refinement Methods for Programs and Specifications|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1040|Sistemas de Razonamiento Computacional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1041|Visualización de Datos de Ingeniería|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1042|Simulación de Procesos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1043|Diseño de Compiladores II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1044|Procesos Estocásticos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1045|Control Automático I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1046|Control Automático II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1047|Bases de Datos Avanzadas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1048|Metodologías de Desarrollo de Software II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1049|Modelística Avanzada|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1050|Razonamiento Basado en Casos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1051|Sistemas Multi-Agentes|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1052|Transformada de Fourier y Wavelets|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1053|Visualización Tridemensional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1054|Programación en Lenguaje Ensamblador|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1055|Construcción de Interfaces a Usuario|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1056|Inteligencia Artificial|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1057|Visualización Computacional de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1058|Sistemas Móviles|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1059|Multicast IP|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1060|Información Referenciada|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1061|Sistemas de Visualización y Exploración de Información|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1062|Agentes Inteligentes|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1063|Multi-Agent Systems|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1064|Retrieval, Filtering and Classification of Text Documents|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1065|Software Architecture in Practice|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1066|Modelamiento Conceptual e Ingeniería de Sistemas de Información|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1067|Estrategias para la Resolución de Problemas de Satisfaccion de Restricciones|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1068|"Técnicas de ""Programación Hardware"":CAD para FPGAs y CPLDs"|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1069|Modelos Discretos: Matrices y Grafos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1070|Arquitecturas de Sistemas Interactivos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1071|Management de Tecnología|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1072|Introducción a la Lógica Modal|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1073|Introducción a la Visión en Robótica y Modelos Numéricos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1074|Introducción al Data Warehouse, Olap y Data Mining|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1075|Algoritmos en Hardware: Lógica Programable y otras opciones VLSI|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1076|Diseño de Interfaces|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1077|Herramientas de Desarrollo de Aplicaciones en Internet: Comercio Electrónico y Computación Móvil|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1078|Introduction to Multi-Agent Systems|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1079|Object-Oriented Enterprise and Application Frameworks|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1080|Frameworks Orientados a Objetos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1081|Enfoques Reflexivos para Agentes, Aspectos y Patrones de Diseño|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1082|Tópicos Avanzados en Comunicación de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1083|Introducción al Data Mining, su Aplicación a la Empresa|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1084|Organización e Informatización de Proyectos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1085|Aprendizaje Simbólico de Máquina|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1087|Diseño de Controladores en Lógica Difusa|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1088|Software Design Methods: UML in Action|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1089|Herramientas para el Desarrollo de Aplicaciones en Internet: Comercio Electrónico y Computación Movil|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1091|Enfoques Reflexivos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1092|ALU en Microprocesadores. Implementación CLD, FSM y FPGA|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1093|Desarrollo de Software con UML|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1094|Taller de Linux: Programación de Drivers en RTL|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1095|Técnicas de Lógica Difusa en Control Automático|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1096|Agentes Inteligentes en Internet|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1097|Integridad en Bases de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1098|Ingeniería de Requisitos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1099|Tópicos Avanzados en Data Mining|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1100|Metodologías para Desarrollo de Agentes|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1101|Taller de UML|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1102|Procesamiento de Imágenes II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1103|Sistemas de Información y Control de Marketing|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1104|Tecnología Avanzada para el Desarrollo de Aplicaciones Distribuidas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1105|Métodos Relacionales para la Especificación de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1106|Introducción al Uso de  VHDL en FPGAs: Entorno de Diseño ISE|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1107|Modelado e Integración de Empresas: Principios y Aplicaciones|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1108|Sistemas de Tiempo Real|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1109|Introducción al Model Checking|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1110|Ingeniería de Software de Aplicaciones Web|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1111|Decisiones Financieras|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1112|Evaluación de Proyectos Informáticos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1114|Introducción a la Teoría y Aplicaciones de Redes Neuronales Artificiales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1115|Análisis y Recuperación de Información|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1116|Sistemas de Administración de Recursos Humanos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1117|Performance and Scalability of E-Commerce Systems|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1118|Microcontroladores|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1119|Agentes Personales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1120|Programación de Hardware: VHDL en FPGAs|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1121|Descubrimiento de Conocimiento en Base de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1122|Proyectos Informáticos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1123|Introducción a la Robótica Basada en Comportamientos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1124|Introduction to Answer Set Programming|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1125|Visualización Computacional de Datos I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1126|Visualización Computacional de Datos II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1127|Fundamentos Matemáticos de la Visión 3D en Robótica|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1128|Desarrollo de Software Orientado a Aspectos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1130|Software Libre - Código Abierto|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1131|Métodos Numéricos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1132|Synthesis of Arithmetic Circuits: FPGA,  ASIC and Embedded Systems|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1133|Advance Topics Software Architecture|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1134|Interacción Digital entre Aplicaciones|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1135|Introducción a las Wavelets|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1136|Métodos Formales Livianos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1137|Programming Mobile Device: An Introduction|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1138|Introducción a Grid Computing|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1139|Current Best Practices in Software Architecture|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1140|Introducción a las Redes Neuronales y la Neuro - Programación Dinámica|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1141|Bioinformática: Conceptos Básicos y Metodología|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1142|Teledetección Satelital Cuantitativa|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1143|Visualización Computacional I|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1144|Visualización Computacional II|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1145|Arquitectura de Software Dirigida por Modelos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1146|Introducción a Human-Computer Interaction|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1147|Técnicas y Herramientas para Modelos del Negocio|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1149|Lenguajes de Especificación de Hardware: VHDL para principiantes|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1150|Modelos y Simulación para la Gestión Organizacional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1151|Diseño con Lógica Programable: FPGAs, Herramientas EDA y VHDL|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1152|Introducción a los Algorítmos de Planning|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1153|Ingeniería del Conocimiento|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1154|Fundamentos de Knowledge Management|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1155|Introducción a Evolución de Sistemas de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1156|Taller en Informática de Gestión - Herramientas para la decisión y la acción|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1157|Taller de Tiempo Real para Control Robótico|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1158|Técnicas Avanzadas de Diseño de Sistemas Digitales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1160|Sistemas de Recomendación de Información|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1162|Taller de Sistemas de Información Geográfica|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1163|Síntesis de Circuitos Aritméticos, FPGA, ASIC, Sistemas Embebidos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1166|Aprendizaje Colaborativo Soportado por Computadoras|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1167|Introducción a Computación Evolutiva|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1168|Model Checking|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1169|Teledetección: Fundamentos y su aplicación en Sistemas de Información Geográfica (SIG)|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1171|Gestión del Conocimiento|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1173|Introducción a la Navegación Autónoma de Robots|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1175|Organización, Integridad e Informatización|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1176|Descubrimiento de Conocimiento a partir de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1177|Informática Médica|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1180|Modelado de Datos en el Mundo Real: Teoría vs. Práctica|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1181|Técnicas de Ingeniería Inversa en el Contexto de Arquitecturas de Software Dirigidas por Modelos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1182|Trabajo Colaborativo soportado por Computadora|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1183|Computación Paralela y Distribuída|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1184|Introducción a la Optimización de Restricciones Distribuída|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1185|Minería de Redes Sociales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1186|Organización y  Gestión de Empresas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1187|Tópicos de Matemática Computacional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1188|Organización Empresarial|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1190|Legislación y Gestión Ambiental|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1192|Sistemas de Interfaz Natural|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1193|Sistemas de Información Geográfica Open Source|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1194|Minería de Redes Sociales II, Análisis de Redes Sociales Dinámicas|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1195|Redes de Sensores|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1197|Métodos de Desarrollo Centrados en Arquitecturas de Software|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1198|Minería de Datos WEB|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1199|Sistemas Embebidos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1200|Lenguajes para Síntesis de Hardware|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1201|Arquitecturas de Sistemas Lógicos y para Procesamiento de Datos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1202|Introducción a la Verificación Funcional|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1203|Minería de Datos para Descubrir Modelos Causales|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1205|Ingeniería de Requisitos Orientada a Objetivos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1206|Tecnologías de la Información en Salud|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1207|Análisis de Big Data|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1208|Introducción al Big Data|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1209|Negocios con Base Tecnológica|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1211|Taller de Programación de Videojuegos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1212|Desarrollo de Software Dirigido por Modelos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1213|Aceleración Hardware de Algorítmos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1215|Introducción a la Simulación de Sistemas Dinámicos|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1217|Redes Sociales Basadas en Localización|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1218|Informática Industrial|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1220|Cooperativismo y Economía Social y Solidaria RCA 026/2015|4|1er Cuatrimestre|N
Ingeniería de Sistemas|206|1995|1221|Minería de Datos para Descubrir Modelos Causales RCA 026/2015|4|1er Cuatrimestre|N
