id_alumno|id_persona|carrera|plan|fecha_inscripcion|regular|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
95427|78611|213|2014|2023-02-09|S|Pasivo|TANDIL|ESCUELA SECUNDARIA NRO. 12|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95435|74100|213|2014|2023-02-09|N|Alta Alumno|TANDIL||
95447|78619|213|2014|2023-02-09|S|Alta Alumno|TANDIL|ESCUELA DE EDUCACIÓN SECUNDARIA Nº14|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95452|78621|213|2014|2023-02-09|S|Alta Alumno|CLARAZ|ESCUELA DE EDUCACION SECUNDARIA NRO. 12|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
95454|78621|217|2019|2023-02-09|S|Pasivo|CLARAZ|ESCUELA DE EDUCACION SECUNDARIA NRO. 12|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
95455|78622|213|2014|2023-02-09|S|Pasivo|TANDIL|ESCUELA SECUNDARIA Nº1 LUCIO V MANSILLA|BACHILLER EN EDUCACION FISICA
95457|78623|206|2011|2023-02-09|S|Pasivo|TANDIL|ESCUELA SECUNDARIA Nº13|
95464|76932|213|2014|2023-02-09|S|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95470|78628|206|2022|2023-02-09|S|Alta Alumno|OLAVARRÍA|ESCUELA NACIONAL ADOLFO PEREZ ESQUIVEL|BACHILLER EN CIENCIAS NATURALES
95472|19433|213|2014|2023-02-09|N|Alta Alumno|MAR DEL PLATA|ESCUELA DE EDUCACIÓN SECUNDARIA Nº 3 DR.BENITO JUAREZ|BACHILLER EN EDUCACION FISICA
95478|78630|213|2014|2023-02-09|S|Alta Alumno|OLAVARRÍA|ESCUELA NACIONAL ADOLFO PEREZ ESQUIVEL (UNCPBA)|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95485|78633|213|2014|2023-02-09|S|Alta Alumno|Capital Federal||
95491|23805|213|2014|2023-02-09|S|Pasivo|TANDIL|ESCUELA BACHILLERATO TECNICO QUIMICO|BACHILLER EN ARTES
95504|22132|213|2014|2023-02-09|S|Pasivo|TANDIL|ESCUELA TECNICA NRO. 3|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION
95506|78640|213|2014|2023-02-09|S|Rechazo de inscripción anulado|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|MAESTRO MAYOR DE OBRA
95508|78641|206|2022|2023-02-09|S|Rechazo de inscripción anulado|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|Bachiller en la Mod.Producción de Bienes y Servicios/Técnico en Informática Personal y Profesional
95510|78642|213|2014|2023-02-09|S|Pasivo|TANDIL|ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 DR MARCIANO ALDUNCIN|BACHILLER CON MODALIDAD EN CIENCIAS NATURALES
95512|78643|213|2014|2023-02-09|S|Pasivo|TANDIL|ESCUELA NACIONAL DE COMERCIO|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95576|74136|213|2014|2023-02-10|S|Alta Alumno|VILLA CACIQUE|ESCUELA DE EDUCACION MEDIA N°1 MINISTRO ZARINI|BACHILLER MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
95580|77191|213|2014|2023-02-10|S|Pasivo|OLAVARRÍA|ESCUELA SECUNDARIA Nº10 JOSE MANUEL ESTRADA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95584|78667|206|2022|2023-02-10|N|Rechazo de inscripción anulado|TRES ARROYOS|COLEGIO NACIONAL DE TRES ARROYOS|
95599|78673|203|2009|2023-02-10|S|Alta Alumno|OLAVARRÍA|ESCUELA DE EDUCACION MEDIA N°10 JOSE M. ESTRADA|BACHILLER MODALIDAD CIENCIAS NATURALES
95611|78679|213|2014|2023-02-10|S|Alta Alumno|TANDIL|ESCUELA SECUNDARIA NRO. 12|Bachiller en Economía y Administración
95641|78695|213|2014|2023-02-10|S|Pasivo|TANDIL||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95653|56721|213|2014|2023-02-10|S|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|
95660|78702|213|2014|2023-02-10|S|Pasivo|TANDIL|ESCUELASECUNDARIA Nº2 FLORENTINO AMEGHINO|BACHILLER EN ADMINISTRACION DE EMPRESAS
95662|57187|213|2014|2023-02-10|N|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
95664|72310|201|2004b|2023-02-10|S|Alta Alumno|AYACUCHO|ESCUELA SECUNDARIA Nº1 DOMINGO FAUSTINO SARMIENTO|BACHILLER CON ORIENTACION CONTABLE
95672|78704|213|2014|2023-02-10|S|Alta Alumno|FORTÍN OLAVARRÍA|ESCUELA NACIONAL ADOLFO PEREZ ESQUIVEL|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95676|78705|213|2014|2023-02-10|S|Pasivo|SAN RAFAEL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95677|78706|213|2014|2023-02-10|S|Rechazo de inscripción anulado|TANDIL|CENS NRO 451 PLAN PROVINCIAL DE FINALIZACION DE ESTUDIOS|Bachiller en Economía y Gestión de las Organizaciones con Especialidad en Gestión de Microemprendimientos
95679|78707|206|2022|2023-02-10|S|Alta Alumno|TANDIL||
95681|78708|213|2014|2023-02-10|S|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 3|BACHILLER ADULTO CON ORIENTACIÓN GESTIÓN Y ADMIN. ESPECIAL. EN ADMINISTRACIÓN DE EMPRESAS
95683|78709|209|2006b|2023-02-10|S|Alta Alumno|TANDIL|ESCUELA NACIONAL ERNESTO SABATO|BACHILLER EN CIENCIAS NATURALES
95685|78710|213|2014|2023-02-10|S|Alta Alumno|MAR DEL PLATA|INSTITUTO EDUCATIVO PUNTA MOGOTES|BACHILLER CONTABLE
95687|78711|206|2022|2023-02-13|S|Alta Alumno|SALADILLO|INSTITUTO NIÑO JESUS DIPREGEP Nº 4634|Bachiller modalidad Ciencias Naturales
95689|78712|206|2022|2023-02-13|S|Rechazo de inscripción anulado|OLAVARRÍA|ESCUELA CRISTIANA EVANGÉLICA ARGENTINA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95695|78715|206|2022|2023-02-13|S|Alta Alumno|OLAVARRÍA|INSTITUTO PRIVADO JOSÉ MANUEL ESTRADA DIPREGEP 4543|Bachiller en Economía y Administración
95698|78717|213|2014|2023-02-13|S|Alta Alumno|TANDIL||BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95700|78718|213|2014|2023-02-13|S|Alta Alumno|TANDIL||
95744|78741|206|2022|2023-02-13|S|Alta Alumno|OLAVARRÍA|INSTITUTO PRIVADO JOSÉ MANUEL ESTRADA DIPREGEP 4543|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95756|78746|213|2014|2023-02-13|S|Pasivo|TANDIL|CENTRO POLIVALENTE DE ARTE DE TANDIL|Bachiller en Música con Especialidad en Realización Musical en Vivo - Instrumento
95775|12981|213|2014|2023-02-13|S|Alta Alumno|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES
95779|78756|206|2022|2023-02-13|S|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95783|78758|213|2014|2023-02-14|S|Pasivo|MORENO|ESCUELA NORMAL SUPERIOR JOSE MANUEL ESTRADA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
95785|78759|213|2014|2023-02-14|S|Alta Alumno|AYACUCHO||
95787|19422|213|2014|2023-02-14|S|Pasivo|TANDIL|ESCUELA DE EDUCACION MEDIA N°1 MINISTRO ZARINI|Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico
95789|76538|213|2014|2023-02-14|S|Pasivo|TANDIL|ESCUELA POLIMODAL NRO. 4 MARCIANO M ALDUNCIN|BACHILLER CON ORIENTACION EN ADMINISTRACION
95791|78760|213|2014|2023-02-14|S|Pasivo|TANDIL||
95793|78761|213|2014|2023-02-14|S|Pasivo|TANDIL|ESCUELA NACIONAL DE COMERCIO|BACHILLER CON ORIENTACION COMUNICACION SOCIAL
95795|74650|213|2014|2023-02-14|S|Pasivo|TANDIL|COLEGIO ESTRELLA DE BELEN|BACHILLER EN COMUNICACION SOCIAL
95797|78762|206|2011|2023-02-14|S|Pasivo|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|BACHILLER CIENCIAS SOC. ESPEC. EN MEDIOS DE COMUNICACION
95812|9557|213|2014|2023-02-14|S|Alta Alumno|MAR DEL PLATA||
95824|78774|213|2014|2023-02-14|S|Pasivo|TANDIL||
95830|78777|213|2014|2023-02-14|S|Alta Alumno|AZUL|INSTITUTO SAGRADA FAMILIA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95832|78778|213|2014|2023-02-14|S|Alta Alumno|AZUL|COLEGIO SAGRADA FAMILIA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95835|18616|213|2014|2023-02-14|N|Rechazo de inscripción anulado|TRES ARROYOS|ESCUELA DE EDUCACIÓN SECUNDARIA NRO. 1|BACHILLER EN CIENCIAS SOCIALES
95864|78789|206|2022|2023-02-15|N|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER, MODALIDAD ECONOMÍA Y ADMINISTRACIÓN
95867|55923|213|2014|2023-02-15|S|Alta Alumno|TRES ARROYOS|ESCUELA SECUNDARIA Nº1 PROF. NESTOR SANTIAGO RODRIGUEZ|BACHILLER EN CIENCIAS NATURALES
95869|78790|213|2014|2023-02-15|S|Pasivo|VILLA ITALIA (TANDIL)|ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|BACHILLER CON CAPACITACION EN COMUNICACION Y PUBLICIDAD
95873|56174|217|2019|2023-02-15|S|Pasivo|TANDIL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLER EN CIENCIAS SOCIALES
95875|55594|213|2014|2023-02-15|N|Alta Alumno|TANDIL|INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|
95877|78792|213|2014|2023-02-15|S|Rechazo de inscripción anulado|TANDIL||
95885|78796|213|2014|2023-02-15|S|Pasivo|Capital Federal|ESCUELA NACIONAL NORMAL SUPERIOR GENERAL JOSE DE SAN MARTIN|BACHILLER CON ORIENTACION DOCENTE
95887|78797|213|2014|2023-02-15|S|Pasivo|TANDIL||
95905|8721|213|2014|2023-02-15|N|Alta Alumno|LOBERIA|ESCUELA POLIMODAL NRO. 2|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
95907|25139|213|2014|2023-02-15|S|Alta Alumno|OLAVARRÍA|INSTITUTO NTRA.SRA.DEL ROSARIO|BACHILLER EN CIENCIAS NATURALES
95912|75517|213|2014|2023-02-15|S|Alta Alumno|TANDIL|INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
95914|55867|213|2014|2023-02-15|S|Alta Alumno|TANDIL|COLEGIO ALEMAN DE TEMPERLEY|HUMANIDADES Y CIENCIAS SOCIALES
95914|55867|213|2014|2023-02-15|S|Alta Alumno|TANDIL|Colegio Ayres Del Cerro / Escuela Normal Mixta Gral. Jose De San Martin|
95916|78804|213|2014|2023-02-15|S|Alta Alumno|TRES ARROYOS|ESCUELA DE EDUCACION MEDIA N°2|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
95920|17921|213|2014|2023-02-16|S|Pasivo|TANDIL|COLEGIO SAN JOSE|BACHILLER EN CIENCIAS SOCIALES
95922|78805|213|2014|2023-02-16|S|Alta Alumno|OLAVARRÍA|INSTITUTO SAN ANTONIO DE PADUA|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95924|17853|213|2014|2023-02-16|S|Alta Alumno|Ciudad Autónoma de Buenos Aires|COLEGIO SAN JOSE|BACHILLER CON ORIENTACION EN CIENCIAS HUMANAS Y SOCIALES
95929|78807|213|2014|2023-02-16|S|Rechazo de inscripción anulado|TANDIL||
95931|78808|213|2014|2023-02-16|S|Pasivo|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|Bachiller en Economía y Administración
95933|78808|217|2019|2023-02-16|S|Pasivo|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|Bachiller en Economía y Administración
95939|21864|217|2019|2023-02-16|S|Rechazado por cambio de carrera|TANDIL|MONS. DR. AUDINO RODRIGUEZ Y OLMOS|
95939|21864|217|2019|2023-02-16|S|Rechazado por cambio de carrera|TANDIL|NO ESTA|Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico
95944|19289|213|2014|2023-02-16|S|Pasivo|LOS CONDORES|CENTRO EDUCATIVO NIVEL SECUNDARIO Nº 451|Bachiller con Orientación en Ciencias Sociales Especializado en Gestión de Políticas Públicas
95946|78812|213|2014|2023-02-16|S|Alta Alumno|Ciudad Autónoma de Buenos Aires|ESCUELA POLIMODAL NRO. 6 CORONEL OLAVARRIA|BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES
95954|12633|213|2014|2023-02-16|S|Pasivo|AZUL|ESCUELA NACIONAL NORMAL BERNARDINO RIVADAVIA|BACHILLER MODALIDAD EN CIENCIAS NATURALES APLICADAS
95965|78820|213|2014|2023-02-16|S|Alta Alumno|TANDIL|ESCUELA DE EDUCACION TECNICA N°2 ING. FELIPE SENILLOSA|BACHILLERATO EN INFORMATICA
95967|78821|213|2014|2023-02-16|S|Alta Alumno|OLAVARRÍA|INSTITUTO NTRA.SRA.DEL ROSARIO|Bachiller Bilingüe,  modalidad Ciencias Naturales
95973|78824|213|2014|2023-02-16|S|Alta Alumno|TANDIL|ESCUELA MEDIA NRO. 2 FLORENTINO AMEGHINO|Bachiller en Arte - Artes Visuales
95977|57285|213|2014|2023-02-16|S|Pasivo|ORIENTE|INSTITUTO CEFERINO NAMUNCURA|PERITO MERCANTIL O BACH. COMERCIAL
95985|78829|213|2014|2023-02-16|S|Alta Alumno|OLAVARRÍA|COLEGIO SAN ANTONIO DE PADUA|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
95991|57241|213|2014|2023-02-16|S|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLER PROGRAMADOR DE COMPUTADORAS.
95993|78831|213|2014|2023-02-16|S|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLER EN CIENCIAS EXACTAS -ORIENTACIÓN PROGRAMADOR-
96001|21062|213|2014|2023-02-16|S|Alta Alumno|LA PLATA|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|
96007|78833|213|2014|2023-02-16|S|Rechazo de inscripción anulado|OLAVARRÍA|INSTITUTO PRIVADO JOSÉ MANUEL ESTRADA DIPREGEP 4543|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96009|78834|213|2014|2023-02-16|S|Alta Alumno|OLAVARRÍA|INSTITUTO NUESTRA SEÑORA DE FÁTIMA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96011|77168|213|2014|2023-02-16|N|Alta Alumno|BARKER|ESCUELA SECUNDARIA Nº1 MINISTRO ZARINI|BACHILLER EN COMUNICACIÓN
96013|6555|213|2014|2023-02-16|S|Pasivo|TANDIL|Normal|Bachiller En Lenguas Extrajeras
96015|78835|213|2014|2023-02-16|S|Alta Alumno|TANDIL|COLEGIO SAN IGNACIO|BACHILLER, CIENCIAS NATURALES
96017|78836|213|2014|2023-02-16|S|Pasivo|Capital Federal||
96019|78837|206|2022|2023-02-16|S|Rechazo de inscripción anulado|AZUL|ESCUELA DE EDUCACION TECNICA NRO 2 VICENTE PEREDA|TÉCNICO ELECTROMECANICO
96021|78838|213|2014|2023-02-16|S|Pasivo|Ciudad Autónoma de Buenos Aires|ESCUELA DE EDUCACION MEDIA NRO. 6 JUANA MANSO|
96023|78839|213|2014|2023-02-16|S|Pasivo|TANDIL||
96025|78840|213|2014|2023-02-16|S|Rechazo de inscripción anulado|NECOCHEA|ESCUELA SECUNDARIA N°17|Bachiller en Economía y Administración
96029|20919|213|2014|2023-02-16|S|Pasivo|AYACUCHO|ESCUELA DE EDUCACION AGRARIA NRO. 1 PERITO MORENO|BACHILLER EN CIENCIAS NATURALES
96031|56381|213|2014|2023-02-16|S|Alta Alumno|NECOCHEA|INSTITUTO NTRA.SRA.DEL ROSARIO|HUMANIDADES Y CIENCIAS SOCIALES
96033|78841|213|2014|2023-02-16|S|Alta Alumno|MORON||
96035|78842|213|2014|2023-02-17|S|Pasivo|Miami|COLEGIO DE LA SIERRA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96039|78843|213|2014|2023-02-17|S|Pasivo|SIERRA CHICA|COLEGIO SAGRADA FAMILIA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96041|78844|213|2014|2023-02-17|S|Pasivo|VENEZIA||BACHILLER, CIENCIAS NATURALES
96043|78845|213|2014|2023-02-17|S|Pasivo|TANDIL|COLEGIO AYRES DEL CERRO|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
96045|20614|213|2014|2023-02-17|S|Alta Alumno|TANDIL|ESCUELA DE EDUCACION SECUNDARIA TECNICA NRO. 2 ING. FELIPE SENILLOSA|Bachiller Mod.Prod.de Bienes y Servicios Art.con equipos e inst. electromecánicas
96051|78847|213|2014|2023-02-17|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLERATO EN INFORMATICA
96053|54712|213|2014|2023-02-17|S|Alta Alumno|MAR DEL PLATA|COLEGIO NACIONAL DR. ARTURO ILLIA|BACHILLER CON ORIENTACION EN CIENCIAS EXACTAS
96055|78848|213|2014|2023-02-17|S|Rechazo de inscripción anulado|TANDIL|ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|BACHILLER CON ESPECIALIZACION EN CIENCIAS DE LA COMUNICACION
96059|78850|213|2014|2023-02-17|S|Pasivo|TANDIL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96061|78851|213|2014|2023-02-17|S|Pasivo|TANDIL|ESCUELA DE EDUCACION AGRARIA N°1 DR. RAMON SANTAMARINA|BACHILLER AGRARIO
96063|78852|213|2014|2023-02-17|S|Rechazo de inscripción anulado|TANDIL|certificado regular|certificado regular
96065|78853|213|2014|2023-02-17|S|Rechazo de inscripción anulado|BENITO JUAREZ|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96071|57232|213|2014|2023-02-17|S|Pasivo|TANDIL|Tecnica 2|Tecnico Informatico
96075|78857|213|2014|2023-02-17|S|Alta Alumno|TANDIL||
96103|57347|213|2014|2023-02-17|S|Pasivo|TANDIL||
96105|78867|213|2014|2023-02-17|S|Alta Alumno|MAR DEL PLATA||
96109|78868|213|2014|2023-02-17|S|Alta Alumno|TANDIL|ESCUELA NACIONAL DE COMERCIO|BACHILLER CON ESPECIALIZACION EN ECONOMIA Y ADM. DE EMPRESAS
96111|78869|213|2014|2023-02-17|S|Alta Alumno|TANDIL|ESCUELA SECUNDARIA Nº1 LUCIO V MANSILLA|Bachiller Ciencias Sociales
96113|78870|213|2014|2023-02-17|S|Rechazo de inscripción anulado|TANDIL|INSTITUTO BRIGADIER GENERAL MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
96115|78871|213|2014|2023-02-17|S|Rechazo de inscripción anulado|TANDIL|ESCUELA SECUNDARIA Nº8 FUERTE DE LA INDEPENDENCIA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
96119|78872|213|2014|2023-02-17|S|Pasivo|TANDIL||
96127|25615|213|2014|2023-02-22|S|Pasivo|VILLA HAYES|NO ESTA|Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico
96129|78876|213|2014|2023-02-22|S|Pasivo|TANDIL||
96133|78878|213|2014|2023-02-22|S|Rechazo de inscripción anulado|TANDIL||
96138|78880|213|2014|2023-02-22|S|Pasivo|TANDIL|ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 LUCIO V MANSILLA|BACHILLER EN EDUCACION FISICA
96140|78881|213|2014|2023-02-22|S|Alta Alumno|OLAVARRÍA|COLEGIO FRAY MAMERTO ESQUIU|
96142|78882|213|2014|2023-02-22|S|Rechazo de inscripción anulado|BALCARCE|ESCUELA DE EDUCACION MEDIA NRO.3 CARMELO SANCHEZ|BACHILLER EN CIENCIAS SOCIALES
96144|78883|213|2014|2023-02-22|S|Alta Alumno|LA PLATA|INSTITUTO SAN VICENTE DE PAUL|BACHILLER EN LA MODALIDAD:ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES
96151|78886|213|2014|2023-02-22|S|Alta Alumno|TANDIL|COLEGIO SECUNDARIO AMUYEN|BACHILLER EN ARTE-MUSICA
96158|78889|213|2014|2023-02-22|N|Rechazo de inscripción anulado|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96161|78891|213|2014|2023-02-22|S|Pasivo|TANDIL|COLEGIO SECUNDARIO AYRES DEL CERRO|
96163|78892|213|2014|2023-02-22|S|Pasivo|TANDIL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96167|78894|213|2014|2023-02-22|S|Pasivo|TANDIL|ESCUELA DE EDUCACIÓN SECUNDARIA Nº12 RENE GERONIMO FAVALORO|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
96176|78897|213|2014|2023-02-22|S|Pasivo|HENDERSON|ESCUELA DE EDUCACION MEDIA NRO 2 (EX COLEGIO NACIONAL)|BACHILLER EN COMUNICACIÓN
96188|78901|213|2014|2023-02-22|S|Pasivo|TANDIL||Bachiller Ciencias Sociales
96195|78903|213|2014|2023-02-22|S|Pasivo|TANDIL|ESCUELA DE EDUCACION AGRARIA N°1 DR. RAMON SANTAMARINA|Bachiller Agrícola-Ganadero y Técnico Agropecuario
96207|78908|213|2014|2023-02-22|S|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLER CON ORIENTACION QUIMICA
96209|78909|213|2014|2023-02-22|S|Alta Alumno|TANDIL|ESCUELA NACIONAL ERNESTO SABATO|BACHILLER CON MODALIDAD EN CIENCIAS NATURALES
96211|75860|213|2014|2023-02-22|S|Pasivo|TANDIL|ESCUELA POLIMODAL NRO. 10 GRAL JOSE DE SAN MARTIN|BACHILLER BILINGüE EN CIENCIAS SOCIALES
96213|78910|213|2014|2023-02-22|S|Rechazo de inscripción anulado|TANDIL|COLEGIO SAN IGNACIO|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
96221|78913|213|2014|2023-02-22|S|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96224|77143|213|2014|2023-02-22|S|Pasivo|TANDIL|COLEGIO SAGRADA FAMILIA|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
96228|78915|213|2014|2023-02-22|N|Alta Alumno|TANDIL|COLEGIO SAN IGNACIO|BACHILLER CON ORIENTACION EN CIENCIAS ECONOMICAS
96232|8772|213|2014|2023-02-22|S|Rechazo de inscripción anulado|TANDIL|ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN|BACHILLER COMUN C/INTENSIF. EN IDIOMAS EXTRANJEROS
96234|78917|213|2014|2023-02-22|S|Rechazo de inscripción anulado|TANDIL|COLEGIO AYRES DEL CERRO|BACHILLER EN CIENCIAS NATURALES
96237|78918|213|2014|2023-02-22|S|Pasivo|TANDIL|ESCUELA SECUNDARIA Nº1 LUCIO V MANSILLA|BACHILLER EN CIENCIAS NATURALES, SALUD Y MEDIO AMBIENTE
96244|78921|213|2014|2023-02-22|S|Alta Alumno|OLAVARRÍA|ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 LUCIANO FORTABAT|Técnico en Informática Profesional y Personal
96244|78921|213|2014|2023-02-22|S|Alta Alumno|OLAVARRÍA||
96246|78922|213|2014|2023-02-22|S|Pasivo|Coronel Pringles||
96248|78923|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS||
96253|78925|213|2014|2023-02-22|S|Pasivo|GENERAL PICO|ESCUELA DE EDUCACION MEDIA N°1|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96255|78926|213|2014|2023-02-22|N|Alta Alumno|TRES ARROYOS||
96257|78927|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS|ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº2|TÉCNICO AGROPECUARIO
96259|78928|213|2014|2023-02-22|N|Alta Alumno|SAN FRANCISCO DE BELLOCQ||
96261|78930|213|2014|2023-02-22|N|Alta Alumno|ADOLFO GONZALES CHAVES|INSTITUTO INMACULADA CONCEPCION|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
96265|78931|213|2014|2023-02-22|S|Alta Alumno|TRES ARROYOS||
96267|25112|213|2014|2023-02-22|S|Pasivo|NECOCHEA|ESCUELA POLIMODAL NRO. 2|Bachiller,  modalidad Economía y Gestión de las Organizaciones
96269|78932|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS|COLEGIO NACIONAL DE TRES ARROYOS|Bachiller Modalidad en Economía y Administración
96271|78933|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS|ESCUELA DE EDUCACION MEDIA N°2|
96274|78934|213|2014|2023-02-22|N|Alta Alumno|TRES ARROYOS|COLEGIO NUESTRA SEÑORA DE LUJAN|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN
96276|69102|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS||
96278|78935|213|2014|2023-02-22|S|Alta Alumno|TRES ARROYOS|COLEGIO NUESTRA SEÑORA DE LUJAN|BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION
96280|78936|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS||
96282|78937|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS|ESCUELA EGB N° 54 'EX ANEXA COLEGIO NACIONAL'|BACHILLERATO CON ORIENTACIÓN EN CIENCIAS SOCIALES
96284|78938|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS|COLEGIO HOGAR SAN JOSE|Bachiller en Ciencias Sociales
96286|78939|213|2014|2023-02-22|S|Pasivo|TRES ARROYOS||
96288|78940|213|2014|2023-02-22|N|Alta Alumno|TRES ARROYOS|ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 GENERAL JOSÉ DE SAN MARTÍN|TÉCNICO ELECTROMECANICO
